DATAFLOW,POP_COMP: Population Component,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206051513: St Kilda - Central,A: Annual,2023,13186,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209031215: Wattle Glen - Diamond Creek,A: Annual,2022,14434,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209031215: Wattle Glen - Diamond Creek,A: Annual,2023,14548,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041531: Mernda - North,A: Annual,2022,11658,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041531: Mernda - North,A: Annual,2023,11775,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,214021377: Dromana,A: Annual,2022,13566,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,214021377: Dromana,A: Annual,2023,13574,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,215021396: Merbein,A: Annual,2022,4934,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,215021396: Merbein,A: Annual,2023,4943,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312011341: Moranbah,A: Annual,2022,9788,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312011341: Moranbah,A: Annual,2023,9909,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312021342: Andergrove - Beaconsfield,A: Annual,2022,16343,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312021342: Andergrove - Beaconsfield,A: Annual,2023,16656,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041047: Salisbury East,A: Annual,2022,18748,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041047: Salisbury East,A: Annual,2023,18895,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506011111: Ashendon - Lesley,A: Annual,2022,3,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506011111: Ashendon - Lesley,A: Annual,2023,3,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506011114: Kelmscott,A: Annual,2022,10945,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,506011114: Kelmscott,A: Annual,2023,11018,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,702011047: Flynn (NT),A: Annual,2022,5085,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,702011047: Flynn (NT),A: Annual,2023,5096,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,702011049: Mount Johns,A: Annual,2022,4483,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,702011049: Mount Johns,A: Annual,2023,4622,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,118011339: Bondi - Tamarama - Bronte,A: Annual,2022,19268,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,118011339: Bondi - Tamarama - Bronte,A: Annual,2023,19749,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,118021568: Maroubra - West,A: Annual,2022,10016,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,118021568: Maroubra - West,A: Annual,2023,10510,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119011571: Bankstown - North,A: Annual,2022,17159,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119011571: Bankstown - North,A: Annual,2023,17671,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119011655: Greenacre - North,A: Annual,2022,14741,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,119011655: Greenacre - North,A: Annual,2023,15016,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,123011701: Mount Annan,A: Annual,2022,19170,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,123011701: Mount Annan,A: Annual,2023,19387,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201011005: Buninyong,A: Annual,2022,7247,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201011005: Buninyong,A: Annual,2023,7323,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201031016: Maryborough (Vic.),A: Annual,2022,8172,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201031016: Maryborough (Vic.),A: Annual,2023,8154,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212021299: Narre Warren North,A: Annual,2022,8236,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212021299: Narre Warren North,A: Annual,2023,8206,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212031555: Clyde North - North,A: Annual,2022,11702,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212031555: Clyde North - North,A: Annual,2023,12529,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212031557: Cranbourne East - North,A: Annual,2022,24269,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212031557: Cranbourne East - North,A: Annual,2023,24860,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212031559: Cranbourne North - East,A: Annual,2022,13271,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,212031559: Cranbourne North - East,A: Annual,2023,13578,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318011462: Charters Towers,A: Annual,2022,8172,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318011462: Charters Towers,A: Annual,2023,8174,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318021477: Heatley,A: Annual,2022,3954,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318021477: Heatley,A: Annual,2023,3971,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318021479: Hyde Park - Pimlico,A: Annual,2022,4758,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,318021479: Hyde Park - Pimlico,A: Annual,2023,4755,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041042: Parafield,A: Annual,2022,18,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041042: Parafield,A: Annual,2023,18,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041044: Paralowie,A: Annual,2022,18096,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,402041044: Paralowie,A: Annual,2023,18305,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,403011057: Glenelg (SA),A: Annual,2022,20860,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,403011057: Glenelg (SA),A: Annual,2023,21283,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801071072: Bonython,A: Annual,2022,3758,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801071072: Bonython,A: Annual,2023,3780,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111011206: Belmont - Bennetts Green,A: Annual,2022,17758,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111011206: Belmont - Bennetts Green,A: Annual,2023,17849,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,123021437: Campbelltown - Woodbine,A: Annual,2022,22975,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,123021437: Campbelltown - Woodbine,A: Annual,2023,23751,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127021516: Fairfield - West,A: Annual,2022,21332,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127021516: Fairfield - West,A: Annual,2023,21749,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127031733: Prestons,A: Annual,2022,15661,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127031733: Prestons,A: Annual,2023,15684,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201011007: Smythes Creek,A: Annual,2022,4223,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,201011007: Smythes Creek,A: Annual,2023,4268,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205051101: Maffra,A: Annual,2022,14937,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205051101: Maffra,A: Annual,2023,15178,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205051103: Sale,A: Annual,2022,15329,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205051103: Sale,A: Annual,2023,15363,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206041503: Melbourne CBD - East,A: Annual,2022,10687,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206041503: Melbourne CBD - East,A: Annual,2023,12408,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041216: Bundoora - North,A: Annual,2022,7491,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041216: Bundoora - North,A: Annual,2023,7773,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041529: Lalor - East,A: Annual,2022,9843,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,209041529: Lalor - East,A: Annual,2023,9963,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,306041165: Port Douglas,A: Annual,2022,5735,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,306041165: Port Douglas,A: Annual,2023,5830,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,309091263: Ashmore,A: Annual,2022,12551,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,309091263: Ashmore,A: Annual,2023,12722,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312011339: Clermont,A: Annual,2022,3942,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,312011339: Clermont,A: Annual,2023,3996,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,407011144: Goolwa - Port Elliot,A: Annual,2022,12990,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,407011144: Goolwa - Port Elliot,A: Annual,2023,13206,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,407011146: Strathalbyn,A: Annual,2022,8125,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,407011146: Strathalbyn,A: Annual,2023,8324,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801061130: Fyshwick,A: Annual,2022,59,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,801061130: Fyshwick,A: Annual,2023,59,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,104021086: Coramba - Nana Glen - Bucca,A: Annual,2022,3979,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,104021086: Coramba - Nana Glen - Bucca,A: Annual,2023,4014,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,110041204: Tamworth - West,A: Annual,2022,6244,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,110041204: Tamworth - West,A: Annual,2023,6362,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111021218: Morisset - Cooranbong,A: Annual,2022,18685,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,111021218: Morisset - Cooranbong,A: Annual,2023,19393,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,126021500: Macquarie Park - Marsfield,A: Annual,2022,24848,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,126021500: Macquarie Park - Marsfield,A: Annual,2023,26428,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127011597: West Hoxton - Middleton Grange,A: Annual,2022,17343,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127011597: West Hoxton - Middleton Grange,A: Annual,2023,17636,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205031093: Wonthaggi - Inverloch,A: Annual,2022,27540,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205031093: Wonthaggi - Inverloch,A: Annual,2023,28254,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206041121: Kensington (Vic.),A: Annual,2022,11011,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206041121: Kensington (Vic.),A: Annual,2023,11404,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206071143: Fitzroy North,A: Annual,2022,12973,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,206071143: Fitzroy North,A: Annual,2023,13382,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302021027: Aspley,A: Annual,2022,13182,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302021027: Aspley,A: Annual,2023,13380,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302041042: Brighton (Qld),A: Annual,2022,9850,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,302041042: Brighton (Qld),A: Annual,2023,9971,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,307011175: Miles - Wandoan,A: Annual,2022,4245,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,307011175: Miles - Wandoan,A: Annual,2023,4315,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310031289: Karalee - Barellan Point,A: Annual,2022,6991,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310031289: Karalee - Barellan Point,A: Annual,2023,7073,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310041302: Redbank Plains,A: Annual,2022,26068,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310041302: Redbank Plains,A: Annual,2023,27198,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,501021010: Dardanup,A: Annual,2022,3441,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,501021010: Dardanup,A: Annual,2023,3531,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505031255: Alkimos - Eglinton,A: Annual,2022,15895,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,505031255: Alkimos - Eglinton,A: Annual,2023,17706,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509011225: Albany,A: Annual,2022,15414,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,509011225: Albany,A: Annual,2023,15535,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,602011049: Trevallyn,A: Annual,2022,4900,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,602011049: Trevallyn,A: Annual,2023,4896,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,602031099: Flinders and Cape Barren Islands,A: Annual,2022,931,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,602031099: Flinders and Cape Barren Islands,A: Annual,2023,933,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,702031058: Daly,A: Annual,2022,2175,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,702031058: Daly,A: Annual,2023,2182,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,102011033: Kariong,A: Annual,2022,6408,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,102011033: Kariong,A: Annual,2023,6466,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,106011108: Cessnock,A: Annual,2022,23854,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,106011108: Cessnock,A: Annual,2023,23978,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,109031181: Corowa Surrounds,A: Annual,2022,7299,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,109031181: Corowa Surrounds,A: Annual,2023,7388,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127031601: Warwick Farm,A: Annual,2022,5958,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,127031601: Warwick Farm,A: Annual,2023,6237,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205031089: Korumburra,A: Annual,2022,9917,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,205031089: Korumburra,A: Annual,2023,9894,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,210021233: Macedon,A: Annual,2022,3581,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,210021233: Macedon,A: Annual,2023,3590,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,213051588: Truganina - South West,A: Annual,2022,19534,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,213051588: Truganina - South West,A: Annual,2023,19938,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303031066: Wishart,A: Annual,2022,11593,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303031066: Wishart,A: Annual,2023,11758,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303061078: Runcorn,A: Annual,2022,14395,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,303061078: Runcorn,A: Annual,2023,14998,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,305041133: Auchenflower,A: Annual,2022,5796,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,305041133: Auchenflower,A: Annual,2023,5936,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,306051166: Atherton,A: Annual,2022,11932,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,306051166: Atherton,A: Annual,2023,12153,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310031293: Raceview,A: Annual,2022,15569,PSNS: Persons,,
ABS:ERP_COMP_SA_ASGS2021(1.0.0),10: Estimated Resident Population,SA2: Statistical Area Level 2,310031293: Raceview,A: Annual,2023,15955,PSNS: Persons,,
