OBJECTID,Statistical Areas Level 2 2021 code,Statistical Areas Level 2 2021 name,Area in square kilometres,Uniform Resource Identifier,Personal income: Employee income earners (no.) (Data year: 2020),Personal income: Employee income earners: Median age (years) (Data year: 2020),Personal income: Total employee income ($m) (Data year: 2020),Personal income: Median employee income ($) (Data year: 2020),Personal income: Mean employee income ($) (Data year: 2020),Personal income: Employee income as main source of income (%) (Data year: 2020),Personal income: Own unincorporated business income earners (no.) (Data year: 2020),Personal income: Own unincorporated business income earners: Median age (years) (Data year: 2020),Personal income: Total own unincorporated business income ($m) (Data year: 2020),Personal income: Median own unincorporated business income ($) (Data year: 2020),Personal income: Mean own unincorporated business income ($) (Data year: 2020),Personal income: Own unincorporated business income as main source of income (%) (Data year: 2020),Personal income: Investment income earners (no.) (Data year: 2020),Personal income: Investment income earners: Median age (years) (Data year: 2020),Personal income: Total investment income ($m) (Data year: 2020),Personal income: Median investment income ($) (Data year: 2020),Personal income: Mean investment income ($) (Data year: 2020),Personal income: Investment income as main source of income (%) (Data year: 2020),Personal income: Superannuation and annuity income earners (no.) (Data year: 2020),Personal income: Superannuation and annuity income earners: Median age (years) (Data year: 2020),Personal income: Total superannuation and annuity income ($m) (Data year: 2020),Personal income: Median superannuation and annuity income ($) (Data year: 2020),Personal income: Mean superannuation and annuity income ($) (Data year: 2020),Personal income: Superannuation and annuity income as main source of income (%) (Data year: 2020),Personal income: Total income earners (excl. Government pensions and allowances)(no.) (Data year: 2020),Personal income: Total income earners (excl. Government pensions and allowances): Median age (years) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances) ($m) (Data year: 2020),Personal income: Median total income (excl. Government pensions and allowances) ($) (Data year: 2020),Personal income: Mean total income (excl. Government pensions and allowances) ($) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p80/P20 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p80/P50 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p20/P50 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): p10/P50 ratio (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Gini coefficient (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Income share of top 1% of earners (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Income share of top 5% of earners (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Income share of top 10% of earners (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Lowest Quartile (%) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Second Quartile (%) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Third Quartile (%) (Data year: 2020),Personal income: Total income (excl. Government pensions and allowances): Highest Quartile (%) (Data year: 2020),Government pensions and allowances: Age pension (no.) (Data year: 2023),Government pensions and allowances: Carer payment (no.) (Data year: 2023),Government pensions and allowances: Carer allowance (no.) (Data year: 2023),Government pensions and allowances: Disability support pension (no.) (Data year: 2023),Government pensions and allowances: Jobseeker payment (no.) (Data year: 2023),Government pensions and allowances: Newstart allowance (no.) (Data year: 2019),Government pensions and allowances: Parenting payment: Single (no.) (Data year: 2023),Government pensions and allowances: Parenting payment: Partnered (no.) (Data year: 2023),Government pensions and allowances: Youth allowance (full time students/apprentices) (no.) (Data year: 2023),Government pensions and allowances: Youth allowance (other) (no.) (Data year: 2023),Government pensions and allowances: Family tax benefit A (no.) (Data year: 2023),Government pensions and allowances: Family tax benefit B (no.) (Data year: 2023),Government pensions and allowances: Commonwealth rent assistance (no.) (Data year: 2023),Total personal income: Persons earning $1-$499 per week (%) (Data year: 2021),Total personal income: Persons earning $500-$999 per week (%) (Data year: 2021),Total personal income: Persons earning $1000-$1999 per week (%) (Data year: 2021),Total personal income: Persons earning $2000-$2999 per week (%) (Data year: 2021),Total personal income: Persons earning $3000 or more per week (%) (Data year: 2021),Total personal income: Persons earning nil income (%) (Data year: 2021),Total personal income: Persons with a negative income (%) (Data year: 2021),Total personal income: Income inadequately described/not stated (%) (Data year: 2021),Median equivalised total household income (weekly) ($) (Data year: 2021),Equivalised total household income: $1-$499 per week (%) (Data year: 2021),Equivalised total household income: $500-$999 per week (%) (Data year: 2021),Equivalised total household income: $1000-$1999 per week (%) (Data year: 2021),Equivalised total household income: $2000-$2999 per week (%) (Data year: 2021),Equivalised total household income: $3000 or more per week (%) (Data year: 2021),Equivalised total household income: Nil income (%) (Data year: 2021),Equivalised total household income: Partial income stated (%) (Data year: 2021),Equivalised total household income: All incomes not stated (%) (Data year: 2021),globalid,Shape__Area,Shape__Length
1512,311061331,Logan Central,5.1335,https://linked.data.gov.au/dataset/asgsed3/SA2/311061331,2367,36,99.7,41758,42108,84.2,371,38,7.6,15159,20476,8.5,954,42,2.2,25,2270,5.5,45,50,0.5,9542,11573,1.1,2439,38,104.8,41626,42984,4.1,1.53,0.37,0.16,0.386,4.5,14.7,24.6,30.7,35.4,27.3,6.6,633,198,283,468,688,612,183,73,48,88,803,683,938,34.8,26.3,13.4,1,0.3,9.5,1.8,12.8,599,32.6,35.8,17.6,1.6,0.3,2.8,6.2,2.9,f5d9b282-2396-4306-9194-93d217ab72f3,0.000469486169549782,0.146684787052096
1513,311061332,Rochedale South - Priestdale,13.0112,https://linked.data.gov.au/dataset/asgsed3/SA2/311061332,8502,39,525.9,56885,61862,81.1,1279,41,25.9,12686,20243,7.3,5881,43,29.7,72,5049,9.9,198,57,4,13691,20285,1.1,9361,41,562.5,53663,60092,4.31,1.71,0.4,0.17,0.406,5,15.6,25.9,22.9,25.8,28.8,22.5,1497,129,327,307,349,280,119,27,59,39,957,707,589,23.2,22.7,30.9,7.8,2.3,8.4,0.5,4.2,1105,13.2,26.7,41.6,9.2,2,1.2,4.9,1.2,236ea398-4bed-4030-b460-1ac3b4a9cba2,0.00118934477814037,0.192238896376434
1514,311061333,Slacks Creek,8.3056,https://linked.data.gov.au/dataset/asgsed3/SA2/311061333,4857,38,240.1,47466,49424,84.4,625,39,12.4,13912,19831,7.8,2356,42,6.9,25,2933,6,144,51,3.6,10000,25182,1.5,5015,39,250.8,47069,50011,3.78,1.59,0.42,0.19,0.38,4,14.3,24.5,25.2,32.3,29.9,12.6,1106,266,417,587,696,588,237,66,57,107,1107,936,1027,28.1,27.2,21.8,2.6,0.9,8.9,1.4,9.1,777,22.5,34.5,29.5,3.5,0.9,2.1,4.7,2.3,9d52d978-5ff2-4a62-8de7-e84a953462dd,0.000759482786179433,0.174943855714396
1515,311061334,Springwood,6.1501,https://linked.data.gov.au/dataset/asgsed3/SA2/311061334,5200,39,319.6,56477,61463,79.5,718,43,14.2,13454,19799,6.9,3643,45,22.7,79,6219,11.4,153,59,3.3,15356,21335,1.6,5787,42,345.3,52586,59667,4.39,1.71,0.39,0.16,0.414,5,16.2,26.7,24,25.7,28.9,21.4,1192,77,192,207,267,224,77,18,42,19,572,452,572,24.9,23.6,28.7,6.9,2.5,7.5,0.7,5.3,1057,14.2,28.3,38.5,9,2.6,1.4,4.7,1.2,ecb827c1-35b0-4b46-8978-0e80a8fac3b3,0.000562268971862068,0.102052068317099
1516,311061335,Underwood,4.1871,https://linked.data.gov.au/dataset/asgsed3/SA2/311061335,3555,37,212.6,52398,59812,78.2,618,39,12.6,12698,20455,8.8,2510,41,18.2,67,7268,11.4,64,57,1.6,19328,25330,1,3981,39,236.4,50025,59388,4.55,1.81,0.4,0.18,0.432,5.4,17.6,28.3,24.9,27.2,26,21.8,430,70,140,122,192,149,60,20,62,20,472,352,290,20.9,23.6,28.7,6.3,3.3,11.8,0.6,4.8,1072,13,27.8,39,9.4,2.7,2.2,5,0.8,8dfd30c5-f69a-493c-9b40-5ad236b8accf,0.000382708645247476,0.0859162704617784
1517,311061336,Woodridge,4.6699,https://linked.data.gov.au/dataset/asgsed3/SA2/311061336,4938,37,209.9,41846,42501,82.4,809,36,14.7,14135,18232,10.1,2062,41,3.1,22,1497,5,149,45,2.9,9885,19380,1.6,5094,37,218.3,41383,42863,4.24,1.58,0.37,0.16,0.382,3.7,13.6,23.7,30.3,35.3,27.3,7.1,1247,347,479,907,1327,1130,437,157,69,209,1667,1437,1877,31.9,26.5,15.9,1.2,0.6,9.8,1.3,12.9,638,30.6,37.4,19.8,2.1,0.6,1.8,4.7,3,efbfb109-30e0-46bd-9c06-a2264f0cda2b,0.000426943986894912,0.108200326677636
1518,312011337,Bowen,52.6281,https://linked.data.gov.au/dataset/asgsed3/SA2/312011337,6268,35,328.3,37823,52372,82.8,779,55,15.2,10586,19533,6.6,3116,49,19.8,74,6340,8.9,127,56,2.3,10000,18112,1.2,5763,42,334.6,44456,58056,5.36,2.05,0.38,0.17,0.473,6.2,18.6,31.1,28.8,29.1,21,21.1,1334,144,284,414,529,457,149,24,6,39,584,469,739,24.6,26,20.6,5.6,3.2,5.8,1.2,13.2,871,21.7,27.4,29.7,6.7,2.5,2.1,6.8,3.3,fa540e30-355c-4dbd-b587-6a0ee301a782,0.00454327398051646,0.446804335297201
1519,312011338,Broadsound - Nebo,27991.3922,https://linked.data.gov.au/dataset/asgsed3/SA2/312011338,3883,39,337.5,76957,86906,83.9,729,48,11.6,6013,15967,7.6,2573,43,14.9,44,5781,7.6,77,50,1.5,9947,19290,0.6,3925,41,336,75156,85615,5.16,1.91,0.37,0.16,0.442,4.5,15,25.7,18.2,17.7,21.2,42.9,324,50,84,134,164,120,84,10,7,13,304,260,184,11.5,11.9,20,11.8,7.6,5.1,0.8,31.5,1463,10.1,16.8,31.2,17.8,10.3,1.4,9.5,2.2,162c8f4d-1408-4b07-aa64-1326ac1ccf96,2.45133559391775,14.7181944354378
1520,312011339,Clermont,27669.8883,https://linked.data.gov.au/dataset/asgsed3/SA2/312011339,1921,36,141.1,59999,73429,73.4,704,48,20.9,7694,29674,15.4,1521,44,15,103,9876,10.7,35,50,0.9,12223,24340,0.3,2169,41,166.9,61360,76947,6.03,2.1,0.35,0.12,0.492,6.8,18.5,29.7,22.8,21.6,19.9,35.7,231,22,54,61,64,55,34,8,8,8,164,121,104,15.7,18.2,25.9,10.2,6.5,5.6,1.1,16.3,1194,12.3,20.9,34.1,12.5,5.5,2.2,9.5,3.3,3d5a5414-0243-49ea-b2da-9c0526609803,2.42538152711541,10.2842101460617
1521,312011340,Collinsville,21092.2365,https://linked.data.gov.au/dataset/asgsed3/SA2/312011340,1735,39,109.3,50077,62980,79.1,397,51,9.6,7133,24269,10.3,1126,48,8.1,88,7208,9.1,37,48,0.5,9817,13740,1.2,1834,44,120.2,51141,65529,5.59,2.06,0.37,0.13,0.498,7.2,19.3,31.2,26,24.7,21.1,28.2,441,57,101,147,227,139,61,7,5,7,231,191,191,23.8,18.5,20.4,6.7,3.5,6.2,1.1,19.7,873,21.9,25.9,27.3,8.1,3,2.2,7.8,3.4,4b991372-f093-48a8-9abb-716d019ed3d4,1.82929898636712,9.07586089934523
1522,312011341,Moranbah,3046.6387,https://linked.data.gov.au/dataset/asgsed3/SA2/312011341,5496,36,539.9,89650,98233,93.3,388,39,-2.8,-17,-7101,2,3487,38,13.8,21,3952,4.2,71,41,1.2,9997,16256,0.4,5172,37,516.7,91028,99898,4.85,1.8,0.37,0.18,0.394,3.4,12.9,22.9,15.3,16,17.1,51.6,81,14,61,52,112,85,112,,,10,341,282,151,9.6,11.2,21.5,14,14.6,5.4,0.5,23,1823,3.5,11,36.5,23.6,15.8,0.5,7.9,1.5,beec2141-eae9-43e7-bef4-6a3c7dcced85,0.26635235833578,2.67291594776983
1523,312021342,Andergrove - Beaconsfield,17.556,https://linked.data.gov.au/dataset/asgsed3/SA2/312021342,8773,38,612.7,59730,69840,87.3,710,45,13.1,6800,18420,3.5,5170,44,22.5,46,4347,8,197,50,4.3,10000,21612,0.9,8972,40,626.7,59429,69850,4.46,1.85,0.41,0.18,0.409,4.1,14.7,25.8,20.3,23.7,24.8,31.2,1652,192,432,522,506,480,252,32,17,72,976,806,886,21.5,23.4,26,8.3,3.4,7.1,0.5,9.7,1039,15.8,25.2,33.3,10.2,2.4,1.5,9.4,2.3,7c0cb092-1491-4d68-b712-c4fcbde5e5ff,0.00152606614915385,0.243176789568331
1524,312021343,East Mackay,4.6173,https://linked.data.gov.au/dataset/asgsed3/SA2/312021343,2184,40,160.8,61564,73626,85.9,199,49,5.2,12901,25917,4.5,1388,46,9.8,85,7040,8.1,59,53,1.6,13180,26614,1.1,2227,43,168.8,62412,75819,4.08,1.87,0.46,0.23,0.411,5.1,16,26.8,17.5,24.1,24.1,34.4,438,38,68,118,128,138,48,,,10,168,138,218,18.8,21.4,26.1,9.3,4.4,5.9,0.7,13.3,1135,14.7,22.4,33.8,12.9,4.5,2.4,8.5,1.8,cc578f78-0153-4a7d-b4dd-3e397722c18f,0.000401495697360588,0.164188095876629
1525,312021344,Eimeo - Rural View,22.0329,https://linked.data.gov.au/dataset/asgsed3/SA2/312021344,8005,37,628.4,65395,78502,88.2,629,45,16.4,7485,26147,3.2,4794,42,40.9,36,8528,7.8,141,48,3,10000,21414,0.6,8162,39,666.4,66804,81648,4.36,1.87,0.43,0.22,0.425,6.4,17.3,28.1,17.5,22.2,22.8,37.5,572,107,252,222,307,254,207,32,18,37,867,717,552,15.3,20.6,27.5,11.1,7.2,7.5,0.6,10.1,1338,8.5,18.2,37.5,13.8,6.2,1.1,13.5,1.1,fc970bf1-cc7c-460c-9fe0-1a20cfec1d57,0.00191473679160481,0.293668878617643
1527,312021346,Mackay,3.973,https://linked.data.gov.au/dataset/asgsed3/SA2/312021346,2635,37,166.6,53010,63222,84.4,281,51,3.8,9354,13699,4.6,1439,44,11,91,7672,8.5,69,55,1.4,10000,20482,1.7,2611,40,170.4,54215,65246,4.68,1.88,0.4,0.18,0.437,5.3,17,28,22.6,25.8,24.5,27.2,393,45,85,315,455,436,103,12,25,55,273,253,535,20.8,21.6,25,5.4,3.4,4.5,0.8,18.6,976,19,26.2,33.6,7.2,4.6,1.4,6.2,2.2,865114d7-69b8-4d9a-89eb-8190bfe3c2cf,0.0003454872430666,0.0919664648968193
1528,312021347,Mackay Harbour,10.1718,https://linked.data.gov.au/dataset/asgsed3/SA2/312021347,328,46,30.9,78786,94356,75.4,43,58,1.1,13159,26680,4.6,274,52,5.3,262,19388,18.1,9,58,0.3,26502,32614,0.8,367,49,35.7,77731,97398,5.37,1.91,0.35,0.13,0.465,,19.3,30.6,18.4,17,17.6,47,43,6,10,6,10,,6,,,6,18,10,20,14.4,16.9,24.3,14.6,9.7,6.3,1.4,14.4,1512,11.3,16.6,27.1,18.2,13.8,4,10.9,1.2,fb5dbb44-4b83-4b2e-bf6e-e0912d606c5c,0.000884316968949861,0.161972065367564
1529,312021348,Mount Pleasant - Glenella,56.2685,https://linked.data.gov.au/dataset/asgsed3/SA2/312021348,6833,40,527.3,62362,77166,79.8,730,52,18.8,8400,25797,4.3,5026,47,64.2,182,12776,14.7,138,58,3.3,16240,24116,0.9,7191,43,591.2,65032,82217,5.28,1.97,0.37,0.15,0.457,6.4,18.4,29.7,20.4,20.2,22,37.4,993,83,226,176,183,144,83,9,14,14,416,316,286,20.4,20.3,26.3,10.3,7.8,6.5,0.7,7.8,1275,11.3,19.6,34.2,13.9,7,1.5,10.4,2,8e919bac-6074-43ff-99e7-b1d622c98724,0.0048914941410203,0.371692167272403
1530,312021349,North Mackay,9.6827,https://linked.data.gov.au/dataset/asgsed3/SA2/312021349,3420,38,221.9,55684,64888,82.4,354,47,6.9,8205,19510,4.6,2132,46,18.5,57,8674,10.5,114,50,2.5,9945,21706,2,3641,41,239.7,54448,65823,4.73,1.87,0.39,0.16,0.436,6.3,17.6,28.6,22.8,25.3,25.2,26.6,773,72,142,242,333,317,93,19,11,33,413,343,403,23.8,24.1,25.8,6,3,5.7,0.9,10.8,949,19.1,27,32.4,7.7,2.8,1.8,7.1,2.5,a68424d6-0ac3-45d1-92d7-9138b4327c56,0.00084180505018594,0.165858919077056
1531,312021350,Ooralea - Bakers Creek,48.6972,https://linked.data.gov.au/dataset/asgsed3/SA2/312021350,3451,37,262.1,64033,75950,85.6,368,50,8.9,9790,24150,5,2256,42,14.7,70,6515,8.7,55,51,1.2,11230,21381,0.6,3600,39,276.4,64093,76784,4.22,1.86,0.44,0.21,0.408,4.7,15.2,26,17.4,22.5,24.3,35.7,474,44,104,94,144,120,57,13,27,13,244,194,227,17.9,21,26.2,10.8,4.7,6.8,0.6,12,1253,10,20.1,39,14,3.8,1.5,10.2,1.5,651be83d-ac98-4257-80e4-41b3f61ba62c,0.00423576180742202,0.390823675214475
1532,312021351,Pioneer Valley,1184.1721,https://linked.data.gov.au/dataset/asgsed3/SA2/312021351,4725,39,357.9,62099,75747,83,907,52,2.1,1624,2367,6.9,3170,44,15.4,56,4855,8.9,108,53,2.1,12164,19163,1.1,5097,42,361.9,57969,70995,4.93,2.04,0.41,0.17,0.44,4.1,14.9,26.3,20.8,24.6,21.1,33.4,673,58,153,143,198,180,93,9,9,22,433,333,258,19.6,19.3,23.9,9.3,4.9,7.6,1,14.5,1152,13.6,20.4,34.9,10.7,2.8,1.6,13.8,2.2,31a227a5-b9c7-4325-9c65-643e2932eb3c,0.102992927780178,2.91721308278483
1533,312021352,Sarina,1439.6459,https://linked.data.gov.au/dataset/asgsed3/SA2/312021352,6357,42,480.8,64371,75635,82.4,1019,52,3.9,1228,3800,5.5,4278,48,27.2,79,6354,10.7,157,53,3.5,13065,22386,1.1,6934,45,493.5,59101,71166,5.85,2.03,0.35,0.12,0.453,4.2,15.1,26.7,23.4,21.7,21.1,33.8,1288,158,308,348,428,426,158,19,13,28,608,498,548,22.7,19.9,21.7,8.9,4.8,7.9,1.4,12.7,1060,16.2,22.5,30.6,10.3,4.6,1.7,10.7,3.1,a9a618ec-30f1-4342-952b-e2a3d7f61879,0.125523951138803,3.24348878099613
1534,312021353,Seaforth - Calen,2104.086,https://linked.data.gov.au/dataset/asgsed3/SA2/312021353,4266,45,310.2,59328,72709,75.4,1070,53,3.2,1207,2970,8,3277,51,33.7,228,10290,14.9,98,57,2.8,13669,29004,1.1,4912,48,335.5,55000,68300,6.22,2.06,0.33,0.11,0.486,5.6,17.3,29.3,25.3,22.6,21,31.1,860,110,198,250,268,213,60,18,,17,330,258,310,23.9,19.9,20.9,7.8,5.4,7.9,1.2,13,1026,17.2,22.5,29.8,9.3,4.6,2.1,11.1,3.1,75e362b1-4bc4-436b-93d7-606580fcc445,0.182640303669132,6.31922018736543
1535,312021354,Shoal Point - Bucasia,17.8539,https://linked.data.gov.au/dataset/asgsed3/SA2/312021354,3541,40,262.1,62389,74025,86.5,318,45,5.5,8950,17139,3.6,2172,45,13.9,45,6422,8.3,80,56,1.9,10000,23531,1.2,3649,42,271.6,61069,74437,4.6,1.91,0.42,0.18,0.427,5.7,16.4,27.3,19.5,23.4,22.9,34.1,392,42,115,132,172,144,85,8,13,13,345,282,245,18.9,20.8,28,9.8,5,7.3,0.4,9.7,1204,10.3,21.8,38.8,10.6,3.7,0.9,12,1.8,457b3b67-1482-4c26-9dce-37cdc23ac65e,0.00155126573395137,0.21696421742575
1536,312021355,Slade Point,8.893,https://linked.data.gov.au/dataset/asgsed3/SA2/312021355,1963,42,129.2,56037,65831,84.2,179,48,3.5,11134,19752,4.3,1150,49,14.2,41,12313,9.4,65,54,1.6,9998,25305,1.6,2012,45,142.4,56075,70783,4.43,1.85,0.42,0.2,0.443,7.9,19.2,30.3,21,25.5,25.9,27.6,367,57,102,107,177,156,92,13,,22,277,237,212,23.2,23.3,25.4,6.5,4.1,6.8,1,9.8,1000,17.2,25.3,31,9.9,3.3,1.6,9.6,1.6,22cf6eac-4a2b-4d6e-8bb9-da056206366b,0.000772974887240707,0.144178351906205
1537,312021356,South Mackay,6.8909,https://linked.data.gov.au/dataset/asgsed3/SA2/312021356,3998,38,259.7,57530,64961,87,352,47,6.9,11121,19639,4.4,2322,45,8.4,48,3601,7.2,95,53,2.9,9551,30174,1.2,4086,41,266.8,57565,65298,3.93,1.75,0.45,0.2,0.392,3.8,14.4,25,19.6,25.8,27.1,27.5,821,74,174,251,301,301,121,22,17,34,431,361,421,23.7,24,26.6,7.5,2.2,5.8,0.8,9.7,990,19.9,24,34.9,7.6,2.1,1.7,7.7,2.6,4c326c4d-a3f1-4811-bf6d-fd07a8c2d5d0,0.000599301332613322,0.11133372857484
1538,312021357,Walkerston - Eton,624.1894,https://linked.data.gov.au/dataset/asgsed3/SA2/312021357,4841,40,360.8,63514,74533,80.5,952,54,6.4,5029,6767,6.8,3597,47,31.9,157,8857,11.6,80,51,2,9987,25506,0.9,5353,44,387.2,60998,72330,4.68,1.89,0.4,0.16,0.438,4.6,15.7,27.1,20.5,22.9,23.3,33.3,680,67,137,120,177,147,47,16,16,16,317,247,210,19.2,21,26.1,9.3,4.9,7.1,0.7,11.6,1193,11.5,21.2,36.4,11.2,4.2,1.4,11.6,2.5,c67b31dc-1823-4741-b0a0-72078fc22559,0.0543222397479894,1.50550945408099
1539,312021358,West Mackay,5.7909,https://linked.data.gov.au/dataset/asgsed3/SA2/312021358,3439,40,244.9,63242,71209,82.7,351,49,9.8,11185,28011,4.7,2286,47,17.8,87,7772,11.5,55,57,1.3,13777,23988,0.9,3648,43,261,61843,71535,4.62,1.81,0.39,0.18,0.417,4.6,15.4,26.3,20.6,23,23.6,32.8,667,39,117,229,209,193,67,8,17,18,269,227,337,22.9,21.4,25.5,8.8,3.9,5.5,0.9,11.5,1112,15.6,22.2,34.5,11.1,3.9,2.1,7.7,3.1,42577892-978d-4efc-abfc-70298f7b1ee0,0.000503571497802113,0.104388588834352
1540,312031359,Airlie - Whitsundays,304.0917,https://linked.data.gov.au/dataset/asgsed3/SA2/312031359,8655,36,462,43434,53385,81,1364,47,27.5,11004,20195,7.6,5218,43,46.2,56,8847,9.5,176,57,5.3,15390,29921,1.1,8840,39,513.2,46282,58054,4.1,1.84,0.45,0.22,0.446,6.8,19.4,31.2,24.2,33.9,23.3,18.6,817,81,187,267,461,366,131,13,13,31,727,561,701,14.6,29.2,26.9,5.9,3.8,4.7,0.6,14.3,1074,11.4,27.1,36.4,8.2,3.8,1.8,9.6,1.6,bb8859c2-ad14-47fd-a981-460f6990b037,0.0262886747759694,5.28525490611662
1542,312031361,Proserpine,2074.6507,https://linked.data.gov.au/dataset/asgsed3/SA2/312031361,4509,43,265.5,49327,58877,75.5,1197,53,14.8,6532,12399,10.5,3323,50,27.6,132,8313,12.6,105,58,2.8,13562,27010,1,5164,47,298.6,47923,57827,4.85,1.88,0.39,0.16,0.457,5.2,17.4,29.2,25.5,28.6,24.7,21.1,1057,87,238,268,308,266,98,13,7,28,488,357,438,24.7,25.1,23.3,5.4,2.8,6.5,1.1,11.2,894,17.9,29.3,30.6,5.9,2.1,1.8,9.5,2.7,21223b92-305d-41b7-a2bf-8ffbacf6240d,0.179543458371654,3.25508792026076
1543,313011362,Beachmere - Sandstone Point,110.0959,https://linked.data.gov.au/dataset/asgsed3/SA2/313011362,6651,44,370.1,48741,55641,72,1078,51,20.1,9319,18616,7.4,4859,54,30.8,111,6338,15.8,415,59,13.2,25829,31824,3.7,8095,49,420.9,44007,51995,6.01,1.85,0.31,0.1,0.46,6,18.1,29.5,30.3,28.8,24.1,16.8,3921,391,814,744,614,580,214,31,34,44,994,771,1574,34.4,25.9,19.8,4,1.8,6.9,0.8,6.3,745,23.8,35.1,25.6,4.6,1.7,1.9,5.3,2,1b479e31-92d9-4271-a86b-69a83bcdb06c,0.0100162308226572,0.811360389915416
1544,313011363,Bribie Island,145.3506,https://linked.data.gov.au/dataset/asgsed3/SA2/313011363,6663,48,375.5,47146,56355,61,1255,55,30.2,11723,24046,8,6528,59,60.4,414,9246,24,694,63,22.1,25135,31850,5.1,9399,56,480.1,38816,51081,8.67,2.07,0.24,0.06,0.517,7.5,21.8,34,36.1,26.5,20.4,17,6330,450,970,1077,750,674,157,27,37,60,827,677,2547,37.3,26.5,16.6,3.6,2,6,0.9,7.2,662,27.4,36.5,20.2,4.5,2,2.1,4.2,3.1,c781ca93-7fb3-4bb0-9b4a-5bd743701b72,0.013214936204804,0.790767125833735
1545,313021364,Burpengary - East,27.2032,https://linked.data.gov.au/dataset/asgsed3/SA2/313021364,3241,37,211.4,58862,65238,81.4,440,46,10.3,13837,23421,6.5,2096,45,14.8,50,7071,9.6,113,59,3.6,26157,31806,1.8,3578,40,233.2,57119,65184,3.88,1.69,0.43,0.22,0.402,5.4,16.3,26.7,20.1,24.7,30.6,24.7,581,61,181,146,141,78,81,7,7,19,396,296,306,21.2,21.7,32.2,8.4,3.2,7.5,0.7,5.2,1237,9.1,22.6,44.5,11.4,2.7,1.1,7.1,1.1,1f859c5b-d834-41f9-ac76-deb947f1b8ed,0.00247630842659419,0.354834082738947
1546,313021366,Caboolture - South,13.9766,https://linked.data.gov.au/dataset/asgsed3/SA2/313021366,10607,35,491.3,43506,46319,85.7,971,43,20.1,12092,20652,5,4930,42,11.9,24,2411,6.2,440,50,9.9,13337,22508,2.5,10897,37,516,43769,47354,4.24,1.65,0.39,0.16,0.401,4.4,15.1,25.5,28.6,32.6,27.9,10.9,2870,652,1240,1340,1340,1188,630,130,92,212,2732,2190,3212,28.7,29.7,22,2.5,0.7,7.1,0.7,8.6,772,21,38.9,28.2,2.4,0.6,1.4,5.5,1.9,ca9e06f7-edd8-4123-b033-25d742f5e9fd,0.00127203128067777,0.191782746049464
1547,313021367,Elimbah,101.1794,https://linked.data.gov.au/dataset/asgsed3/SA2/313021367,2461,40,142.2,51315,57771,79.8,359,48,7.2,8421,19947,6.5,1656,47,17.7,69,10693,11.1,86,58,2.4,20905,27803,2,2686,44,162.4,50752,60464,4.39,1.77,0.4,0.19,0.439,8,19,29.5,24,27.7,27.4,20.8,397,47,117,87,107,82,27,5,9,9,195,135,115,24.1,23.7,27.8,7.8,2.5,7.6,0.4,6.3,1123,10.6,26.4,39.8,9.6,2.1,1.6,8.4,1.6,e78b565c-3f51-49ce-b975-0948dd43cdb8,0.00920000833002632,0.540041658950607
1548,313021368,Morayfield - East,8.523,https://linked.data.gov.au/dataset/asgsed3/SA2/313021368,5201,35,255.8,47185,49183,86.1,517,44,8.7,9506,16839,5.1,2494,42,4.4,23,1776,6,182,51,3.9,14048,21568,2.2,5346,37,264,46896,49377,3.99,1.6,0.4,0.17,0.38,3.7,13.8,24,26,31.3,30.8,11.8,1144,220,470,530,524,385,224,50,50,74,1180,914,1114,25.5,28.7,27.1,3.1,0.8,7.5,0.6,6.6,892,16.7,36.1,34.5,4.1,0.5,1.5,4.9,1.5,57b1dbb1-586e-434a-ae3f-1e6a337f5ef3,0.000775675176100776,0.125598068195169
1549,313021369,Wamuran,89.386,https://linked.data.gov.au/dataset/asgsed3/SA2/313021369,2332,39,129.8,48132,55645,73.7,462,52,7.4,9755,15919,9.3,1647,50,14.5,158,8789,14,81,59,2.8,25786,33994,1.9,2569,45,148,48129,57616,5.28,1.88,0.36,0.14,0.459,5.8,17.8,28.9,27.5,26.2,24.9,21.3,422,32,112,92,112,91,32,10,23,7,198,138,138,25.2,25.3,26.2,6.6,2.9,6.8,0.6,6.6,1104,12.9,26.3,39.2,8.8,2.9,0.8,7.6,0.8,321d66da-04cf-4f4f-b7a1-be4ef25a7a63,0.00813063484520171,0.596779006469352
